portfolio_id,downloaded_count
bfe4094a-20e8-412f-aee0-111d9a2cbbf4,1
82291d2d-c4cb-4c30-8162-eba4e83f5d3d,1
5c27bab1-4471-4b38-91b0-429229586f45,1
3399dc0c-d49f-4010-a2f4-3ca8dbc0e95b,1
54f9b8a3-16ae-4c74-b724-4a16a39d6b89,1
76cf62c5-43ac-4cd0-acb9-155cbf454b28,1
dde81e7f-05c8-4803-b38e-22611c1c8e62,1
1d9e8fed-2913-4a42-9587-48877fee53a8,1
2944bd04-f7b6-4f4c-ab95-cc7e2df77465,1
6e8e9ab7-b255-4bf2-9759-d840f2c8f8a4,1
cf7e9e95-3344-4195-9d68-97df2ff2c329,1
ac576ca3-9db7-4c21-a170-cf5fbe43b03f,1
ac420b61-2a9c-4a83-b507-1619460c0182,1
e8502543-08df-4d23-a046-5c32b81f15d6,1
a3669329-14f9-4d83-8a0b-969f476ffffb,1
430aa63a-52ee-4432-a241-894532fc4997,1
3100f2b1-c061-4d6a-9d87-4a1971b9b7a9,1
3b27ad0c-7a2f-4e3b-b14a-1231889713ac,1
44a4c804-5d7d-4471-8186-cebefb7bfba6,1
68d0c54b-381a-42cc-99da-2cee87098d5e,1
8ea35a34-918c-4910-ab92-c13a0b50a7c1,1
221ee2c4-a012-4a54-8666-e00309e616ca,1
4cdfe3ce-afd8-4520-b9bb-23cb2fa7e53a,1
30ccb599-c974-46f2-bd9a-305131adb804,1
2e5e9899-214b-43f8-80e5-c5953c788392,1
64d16f20-185b-44af-9a05-cc7e5200ab55,1
03fa0726-cb9c-4e19-8d0a-3547d4818e7f,1
261f4511-33a6-4e68-b5db-c7c1e495f245,1
5e3682bf-413a-48bb-afdf-469d5a2caf56,2
f753ade6-608e-49a9-9949-57952d75e69a,1
d4dcb834-3ba5-4bca-af61-06f94554071e,2
e98dc48a-c823-44b8-8235-4610252743e9,1
2c0b8e85-0cf7-48bb-8b94-f2be23303191,1
c6a44dd3-1cb2-4a86-b756-9daa9c094a4f,1
edd8f56d-a9d1-44df-b553-33cb2d4a0ff2,1
f1756781-d044-4220-b2dc-44c7968c3a75,1
f7e1e41a-0e1c-4310-aff1-16503a863614,1
840f18a0-01e4-4873-a463-425b2703dda3,1
1667d940-0522-4339-bf72-cb598d09c9af,1
29d7aab0-12e8-47bd-94e9-fd60ffedd4ff,1
9775ecd4-2084-4a41-95fd-6c574b071243,1
be358cbc-28d1-48e4-bb06-75d152eebbac,1
c74efe1e-1d2f-41e8-86dc-e3cc07f9f190,1
58004738-37e6-44f7-9c92-242160340287,1
666fbfaf-4576-4b81-ae44-723bd98edab4,1
f5ba53a0-c555-49fd-aee4-62e70a8f008a,1
ca4d349c-a77e-4a8f-8b29-06e2d6dff629,1
c144be45-4855-4545-a134-026f98cf65f2,1
bc37a910-164c-497f-a536-f055eb7ac616,1
903484f9-f2f7-42cb-baf4-6e2b4db7e69a,1
3edea4d9-8b6e-4ec1-ba93-348c2b88cb18,1
66320c80-af9e-410d-a687-b1dcf853dad2,1
6913c242-214a-4855-b526-2b54d0ff1f98,1
b353f746-20f2-4d1b-a01b-b1c852a5cba1,1
fbcda8ff-9419-4892-bd23-e7b37c0fd15a,1
296bb098-b7b6-40ee-845f-c88fe89f0006,1
426f8e3a-ed08-4633-9716-d405c5fd7c26,1
163697aa-e281-4608-bcfc-9b99f5a0e561,1
a83449d3-de21-41c5-af85-f097ed3ad2bb,1
1c0eb5dc-5f08-45db-a8a2-f5b72ef5f74f,1
7fa6b5de-dc01-4201-9501-75e3a3e0b3d2,1
fead580f-8ba9-4fee-aa16-114ac0ba8e3f,1
de100a32-aac3-48ab-9a41-8e07b76fd84e,1
b4838cab-4392-41ad-ae48-3a6b9e5733ad,1
f8e91f26-298d-494a-9ad2-905baa5cb42f,2
f71f99c5-de16-474a-a84a-588836b311ef,1
c1da93cb-bb7d-400f-b04b-0d6c2b7cb018,1
3b96ac4a-8b31-451f-b8ad-598f232987fe,1
eb7f86f6-c249-45f1-9ca3-ed0001f06cd9,1
2d6b3801-338e-4854-b570-f1dcd8c0fe36,1
5721b696-b588-4ab6-9876-0096f0dcabad,2
ca68ddae-c5f5-4895-8494-9e290609bff3,1
d2742b3a-fc7c-4bab-ad2c-6507eec63e9c,1
818d3143-8ac1-4fab-92a6-baf5022b0f52,3
7ad13ec6-f891-496e-b9f1-51ca579a8973,1
c300156d-b82b-4314-b5d0-13082460ec66,1
348f2a63-7508-4d22-ae18-ce397a1eb72d,1
fadc9a31-5d28-463c-b411-f8125a4dd9ff,1
1e2181e2-aa06-4d8d-80f4-d053e86951b6,1
0b0dccc8-4052-4865-bbb2-7f20bed976fb,1
5e878840-153b-4beb-9eed-24f1b63a2e02,1
b4529af4-51f3-4b3e-860d-a8b056aff94d,1
a05bf629-f1c8-4fb5-aefc-ed735eb499c5,1
734b9b73-c92e-4802-a038-fe0bf6ae4de7,1
c20adfbb-ec4e-49f4-864f-02491089d0ab,1
44fb26d1-e790-43f3-b333-550488930b8a,2
528122a7-b132-41c4-881c-323ebe2af597,1
0ea8a50b-a4a9-4d70-a352-105b91dc4ccb,1
f91f3a43-9715-46e7-940d-c6f65d9f2829,1
63eb1bd9-4621-4ea9-9ab3-9b912365e777,1
4836635a-db30-43cf-8c9e-26a75f072bf4,3
b33d75a3-4136-4121-9288-d2589a38d7e5,2
44993348-8caf-45b7-9138-907aa7e8d390,1
4be2068e-1aaf-4666-a98d-849a95fa6dd8,1
f0daaecb-97bc-47d3-8058-4dc21d34c7f0,1
d6c0ebf8-15a3-4800-aa61-0ab3b154462f,1
a4840741-6cd4-4ec1-95e2-4660ce2e2a15,1
16d3b346-1249-4016-bc47-0843366c0e6b,1
fcc03699-a35f-4d18-9731-95f8c745f1a7,1
9b7aa443-8ee2-447b-be51-81a865251a59,1
52d1fd50-4c4e-4377-bb42-8829b219e153,1
2d36466d-1b78-40f0-b610-2547741ac0eb,1
f1a9bf78-f388-49b5-9326-eb037708f6d9,1
6f3599d7-7bdc-4698-9747-1cd2b6e7006e,1
7da5c9e3-21a4-4e2d-b94a-794a5a3ceefd,1
09e7f30f-a579-494a-b471-291aea5ca3d7,1
9b5f36dd-cd5b-4414-99aa-9ce0c312047e,1
78b2dcf8-fdc4-4f60-9c3f-be3407936481,1
eaf8ebe9-4811-4b40-8e8e-133fdf2dfff2,1
d2b51d8c-f92c-48f9-a97d-a7262182b98a,1
cb68818a-7768-4ded-b928-43d6b0982fbd,1
31e6374f-cca6-4b4b-8dac-899d896c7e84,1
