portfolio_id,documents,new_portfolio_id
29aa43ec-2ca4-40be-969f-83739843fa54,1,6f632195-6163-4598-88f9-927c45f8a71a
9643ccb4-46e6-45fe-ae6e-d17f1ae0fef3,1,2060e001-5ec4-4b00-9aca-5d7493609376
d2476810-3cf5-486d-9b61-e1da810b2dec,1,67e13a8e-fa10-49c3-b2e2-9d9f413faddd
2b50aefa-3d93-45e7-9554-c46bdaca7b1d,1,1a4b672e-6c83-4646-8205-5ca4e4a6fdb4
15f29c33-7f9e-451c-a22b-bb7afb54e706,1,b33bc250-8a26-4cae-a21a-01e74c767aac
c9d09a3d-d168-48d6-b490-dc86cbd0bcaa,1,8dd2d4f8-af73-42d6-b91a-3f3389c5eb0e
a88a2b6b-c517-4148-830e-d7ae44aea358,1,033977b7-2b2c-4aef-9213-dd89b1a776cc
ddb0176f-ae0b-49d1-be56-5a2b6b8e468c,1,44e28774-0d7b-4d5f-9da9-d53716575c68
28e75682-f744-4d42-af93-44b6f26a192d,1,759f9d51-be2b-409f-b4a6-ebbefb8c663e
5c5e0889-d04e-46b9-99ce-610820ef319d,1,e46bb94a-0871-4c08-a326-2500bd11940d
d322fd48-e8be-4bfe-bf7c-23eb1f2289c3,1,4f35e27a-90f4-4bdb-be9b-1405d83da83b
3184f636-1aa6-4d0e-8f6f-4ab5ae5c5153,1,0fc109cb-3b45-46b9-b22b-637632a300a9
80f441e0-6699-4075-a046-ff74dafaf454,1,72dc4ce9-527f-4c2d-9c9e-b022ffd16d89
22e23cbc-d3e2-4695-a609-3c4ad51581b3,1,6c8aa40d-5d61-4a05-af30-81dddceb3338
964e1343-24c6-47f3-81bd-32249a976b08,1,a3c53ad9-695e-4523-ab19-46a95598b889
b7961d5c-43d8-431f-a71b-cbf11029f869,1,b5c43f1d-e586-4eb2-ba63-47fccf04097c
39a94639-b3ae-46c1-aa54-84102cd3b813,1,eafd2ad7-e2fb-4924-a539-6b9377ccb33e
8724ba80-264e-4d80-883f-07429f11c990,1,402de0f7-dc29-4a08-9ef9-f2fd1fb584fa
40a281eb-6f09-4d5f-ac7e-16ea7a755a50,1,9a2eb258-3b76-48d6-bb3b-477283f257e5
1615eaeb-099c-4f5d-8795-fdaea216abda,1,90a61524-9a50-4849-aba4-aeec983cfeab
932fda6d-a113-4f53-84de-f08d0032f44a,1,77c49707-c283-4ee1-bea8-77303f656d68
66fbdad4-5ce4-4a65-a3e9-83f410faf7c0,1,67316603-9f7f-41a9-835f-79f8f84ccba0
a4b541e2-539a-4fc1-8f8d-befaf2566a31,1,2ba4203a-d0d7-40af-bf38-8a49a3cf3242
61d1b3ad-db70-4ae3-a880-1f8736774d95,1,c84ff040-a413-4a4d-a087-f280ec31a907
dc4df5de-947f-4356-820b-435b4e792c26,1,a659c75f-e139-4615-88cb-47fa87c1bc01
7c8c739e-787d-4a51-bbc8-0484351fb389,1,dbec92da-d8cb-48c1-a3da-c782a047af43
d76974e2-0c30-4303-a50e-97f02f9203d1,1,a2c2e6f9-7561-4c0e-a445-e86121a9dc1a
e9f6c2c7-cf09-4a55-9837-9d76330d718b,1,491f4460-052a-4238-8ee6-b0d9aab15c99
0043a730-a566-4459-a2f8-f2f7a085aa47,1,cef8666a-2228-454e-a362-de1af584fe96
f11c4af2-363a-48e2-bdb8-fd3023867b8c,1,158b3409-b5da-4150-baa4-547199ca6354
9157c03c-1bb4-4fa7-b5bc-18c772be6e5e,1,f5394586-f077-46ea-adf5-26a4d793db79
7effc18c-3206-4430-9c82-978cc4fc04c1,1,5366c07d-b93e-46eb-964f-7f6689729acc
dca82fc7-29f0-4fad-adb9-1b0b878261e6,1,bccda8da-eb12-405e-850d-26c8cbc418bd
f36e8e55-6907-4fc6-8d86-05f5d5901e70,1,3c239bae-48d6-4e51-a93f-25b295adf339
6251e48f-3955-49ac-9252-eedb6c255780,1,8d332505-bdf7-4a70-8da9-059063a6adcf
52cde649-904c-4b54-95af-4d4134ed089e,1,fdd84f6e-1ee9-4d9f-8df4-49f836e7b2ce
2f9164e1-5b6c-4a8b-aded-44a40e3f0a06,1,698f6626-ea78-4d0b-9432-124d7ec3d606
b7df0aa7-605e-4165-b939-348f9c35b4e9,1,f5fdbb04-619e-4208-a5da-80341e09f5f1
91c7621f-c305-4f99-bb0c-8e7da7dcda89,1,0a2fe97e-59b7-4355-a2c8-1957defb51b9
a88faafc-1a14-48eb-b875-c1e0a8324778,1,1eaa5f15-51ac-42e8-8e41-7a4c913ce1c7
4a90f032-deec-487b-9f65-d4836507fead,1,e23f6340-45fb-4fa4-981b-c0a861b56d79
48d1955e-b24d-495e-820d-ad71d9e47b91,1,4ed68d3b-7736-429f-80ca-f9e061a5f316
afa9caea-b19a-4ecc-b5f9-8fc90c96dda5,1,1951726e-5c09-4b7c-8997-1680be9b0003
18363ff7-c144-481b-8a7f-e1b8cd1963b7,1,d1047217-e25e-49d5-9248-d8b9f3ff8e28
934619ba-7194-413f-97e9-6e0c432d3540,1,75f046c4-cf8a-42bb-9199-647773da6621
0aef9da7-927e-48d9-b910-013169e38af2,1,178e74d5-26a5-4485-b970-eb111050773c
11e4a245-c9f9-4dde-9330-716638c0b110,1,ae0ef5b7-8c6b-4dca-88c3-26a43aa0883c
3733be7f-7d21-496b-85e9-cc1bae2f4e5a,1,1dbd0098-b5a6-4a34-80c3-d4c9d9f0cf48
745aa155-0178-48e5-8112-02dd44820682,1,f8324554-7e67-48fb-8e81-c33cfc422acc
3fde0974-154e-41e0-94f4-7389ada7f256,1,26dddb85-105c-4e85-856e-fe71b7192703
96c47924-58ce-42be-ae2e-9eea52446382,1,ab64eee9-aef1-4545-904d-cbd1ef265bbc
ee69a6f7-133f-48d8-b72c-eb9af685a152,1,6fa5197a-b8c7-427e-b1d3-3039a18f23da
c4c9ce80-e4dc-4ae5-b4d1-6b5ff2b09b40,1,a7455f9c-e2fe-4737-a2b9-c31d664b60ea
804fdb7b-414d-4b61-9ad6-50c2dbd0259f,1,2593fdfb-acf1-471a-a2e2-442653f6265c
4e644932-45f2-42c9-a99a-15ecd3d66aaa,1,1b734274-bb76-417d-8a8a-d153a6849384
8865e09f-f471-4bf7-9c2a-0ce15d289f45,1,b469525f-1ed4-47f5-a6bf-794e4caffe13
6f09d34e-bcc6-4126-812b-b5371418f59c,2,650509c6-c83f-4079-8bf8-bfeff6ab3663
311d580f-bdee-446b-8693-a9ab9bda84c0,1,a366d0aa-0491-4b53-a016-7bb735942b26
dd8c18e7-10be-46a7-b5a1-e9f8b450b6a7,1,4a24e657-1fb0-4e2a-8dc1-9bb41127de51
92709818-6b18-4c5e-9166-3c96cd8dd17e,1,b56579cf-cbd1-4faa-b750-f657ddb12b1e
e238e145-4437-46d7-873c-e22b22afff2a,1,32870d74-9a47-4428-bfdb-30dc0327c9e6
4d91d084-45c2-4c98-be48-6d722827ed56,1,ed5c5284-6174-4cdd-a7db-6964a9ff9058
952d55b5-ae9b-4b63-86d9-050218156489,1,f1843c54-722f-4ef0-b8ad-74df8d35383a
241fda83-2fa9-4dad-bdbc-0b709f87d19d,1,267e70d1-b1ff-4cd7-bfaa-8f0430455e04
4051c861-d480-4859-a4a5-3aae904bb3a6,1,1d2145e2-986b-4423-b9f8-2e90e653fa22
2d24c0f8-0221-46ea-9edf-42b94fad97a1,1,39546e94-bfe5-48e2-912b-e10c96cadd5a
1e04ffe2-ba1a-4296-9bb7-89a4af899db3,1,265c2986-8db7-49ef-afe9-2a80ad1c7626
8c1d559f-ce26-49a4-ae51-2c4fb5221121,1,39df8edd-ee8d-4db5-8e2e-79df49dd90b1
53d2d4d0-1594-46a8-915b-399f1aedbb6d,1,8e31620b-5635-446d-88d6-7763f30438c2
72766689-479f-46fb-80bb-6c71219ebe66,1,504f4e59-e582-4929-92ba-60adcd4af3e6
91a91d7e-ca7f-43f8-b090-cd3a867dc059,1,eb0a3f22-41ea-4d63-8934-86080556fef2
d0ca9b64-173c-4bae-a758-0369dd6ff587,1,2b3a6034-7b3d-438e-bf5f-47cf20699c91
beb552c7-2e16-4119-a83b-39a6dc5482f0,1,2835e2e1-aa6a-463f-97be-5d632071b385
9e8efcb2-15bf-433c-b2d2-a9c45919eb21,1,bcbd5605-2097-4148-b258-c42a7c949470
626690e4-83de-4a35-a63a-30dc4a0068f7,1,d34753fc-c01a-4987-8c3e-f640506782ae
93b2f160-ad02-4633-ab62-8662d547befe,1,220d0c66-27bc-4fc9-bd2e-0c4a16546d38
81873e2d-5b21-4a7a-958e-0194772580cd,1,3454d452-7e00-41f5-9d87-adae33d61dc0
7e1b6dd0-593f-43b2-8e51-bb3fbec75ea7,1,d0444148-95b6-4b49-b97a-2b05606dc665
423d6652-c8e7-4663-82f9-ea205403c7fa,1,0c0e82a8-f1f3-45b4-86b5-0e56eb89a386
de03fefc-27d9-4e86-b118-b3972f488a5f,1,d5ffddd0-ade4-4109-8e52-4b067b79b5fb
a332f25b-bfb5-4efe-88e3-ee4046c30340,1,8219729d-5d21-47d7-8fdd-9f23aa918000
89f60d6d-e710-4452-9cd3-ca508a2d6fe2,1,ffb6a790-a139-4a24-85d1-c358dbdcea26
8a1f704d-b7ab-4912-8228-baddfc75d533,1,50d216fd-8f3f-444c-915f-e87b6710d18a
6ad9cae7-4b76-492d-8230-a848b10264ae,1,33cc5c97-1a40-478b-9220-d4cff289d462
e4388bba-29e8-4929-afa7-aa963c11eff5,1,6e875c5d-face-4923-8eb4-3ee5e4516b93
037fd85b-cb2f-4abe-963e-45e2d7d6d38c,1,2a39dc88-b3bb-4c6f-80b5-7163d17bb31f
bcc1f658-bd5d-4bfe-b477-c7006dc22353,1,51af11b2-1ad7-470f-b442-8f1f36359881
b52e7932-64f0-4f46-bb51-7569edd5db7c,1,694e87d6-4c63-43bd-b0d7-8e8584b116d9
19c57320-fbb2-44fb-b4c3-ecc420591c6d,1,ff4220e6-3b9c-4489-b6bd-b27a8beb613f
e33e8e0a-7120-4bed-9536-0ce19a5f35e4,1,168418d8-052c-4dc6-8a04-c0232b3d2036
b9ff1e24-f75d-48a9-b5cc-f7a0d9a79592,1,b15be9b4-1a2d-422c-ae44-46801a201032
d1fceef0-c6a5-4902-92c0-90ebff2d8a4e,1,ca43d61f-4a96-4de1-b260-ec2eee056db9
8af83cc9-0cd9-457e-aecc-33770f5b0cb7,1,494e34f5-b8e3-48ee-b616-d6271f548c53
2ee3419f-9dc1-4dec-b6ea-4d4bc34af0b6,1,f5bc23f1-8deb-4986-b2b9-ce5a57dd66f3
6de6ad4e-0932-4577-acb9-520500bf012e,1,98e74233-b474-4e16-ad99-91d9a93fd745
154e384a-867a-4956-b64d-b48da6713bb4,1,a03800f2-1343-42f3-b5e5-996a7d6f1afd
2f19d821-026d-4eb7-bd17-62a63c4e43c0,1,4bb73a70-4555-48f2-892a-aa22e5239507
975244ae-8890-4659-a2c9-45bdbb1d1056,1,bfd6a4c1-7204-48e6-9f46-2073753d622c
a56a4348-771a-4a5b-9ffb-0ac4fff3ebd8,1,26550575-b2b8-4d99-b793-a4d30caf8e1c
51709296-5d36-4891-b159-76380a6b68e5,1,99085715-2c59-4a64-8926-d52a02ee68d9
ca70121b-c628-42c0-ba0e-51eda0f0dd54,1,1f80cef9-4fea-46d8-a1ba-d70a57108403
25736d45-504f-4255-878c-fa3755413575,1,25ed9510-b357-47cf-8dab-956cefd71914
a50975b5-ad89-43a7-ae89-57ae4426960d,1,6bbd7450-b9b5-4d74-b3e5-2ec5803326d9
8489d139-d555-43b0-a532-e949f068c9b8,1,22adeb01-d0ca-44ba-8bc5-60622915c786
8ba35b5f-0624-47d6-bff3-189832e552d7,1,b66d6327-634c-4810-99e7-c6368fd0087f
0ba02f30-d4d5-485b-a34a-4faa934a3dd4,1,27a690a0-fdc6-432f-abf2-63f5556318aa
bfe4094a-20e8-412f-aee0-111d9a2cbbf4,1,5cb98b69-27e7-43a0-bd49-13c75a40c47a
82291d2d-c4cb-4c30-8162-eba4e83f5d3d,1,13664a8f-21bc-45e4-a6a4-ba4d033dcfc0
5c27bab1-4471-4b38-91b0-429229586f45,1,9f9d4177-914f-4d70-ac62-73788e6306f4
3399dc0c-d49f-4010-a2f4-3ca8dbc0e95b,1,3f02417f-0640-450c-9f10-27f81504b84f
54f9b8a3-16ae-4c74-b724-4a16a39d6b89,1,221219f1-7cb5-4798-9f60-816bdd8fd398
76cf62c5-43ac-4cd0-acb9-155cbf454b28,1,c583889c-e770-4a72-b801-01b1c682eb2e
dde81e7f-05c8-4803-b38e-22611c1c8e62,1,6d4e1c5c-8923-4d9d-ad1a-a567cb188f05
1d9e8fed-2913-4a42-9587-48877fee53a8,1,a70f971e-c185-40fa-9b92-47874549c23a
2944bd04-f7b6-4f4c-ab95-cc7e2df77465,1,cb4dee84-1391-49f0-ae10-dfde03fc84ef
6e8e9ab7-b255-4bf2-9759-d840f2c8f8a4,1,c3ea045f-1636-4a1d-97a3-bfb056c92838
cf7e9e95-3344-4195-9d68-97df2ff2c329,1,fe75ef36-4c34-4971-b4d9-8b89c1d6a026
ac576ca3-9db7-4c21-a170-cf5fbe43b03f,1,5d2deebe-6b7e-4c73-9f03-ea8feac7b66c
ac420b61-2a9c-4a83-b507-1619460c0182,1,5bf0e96f-281e-4dbe-96cf-8a9b36cdcb0e
e8502543-08df-4d23-a046-5c32b81f15d6,1,1addc3d6-b888-4a77-8891-9a7499b645de
a3669329-14f9-4d83-8a0b-969f476ffffb,1,8aada9b0-1285-40e0-b6c1-bff5f3051fa9
430aa63a-52ee-4432-a241-894532fc4997,1,1729c6c5-5252-4e4b-b23a-cf72d5e0da35
3100f2b1-c061-4d6a-9d87-4a1971b9b7a9,1,3e725139-6e5c-44fb-a70e-733c593b188c
3b27ad0c-7a2f-4e3b-b14a-1231889713ac,1,4b741594-f7fe-440f-87b6-5c31807314cc
44a4c804-5d7d-4471-8186-cebefb7bfba6,1,3798c78d-1f94-42a1-95d6-9655edf243b6
68d0c54b-381a-42cc-99da-2cee87098d5e,1,2e3b67e3-7004-49b8-afc2-a335f792bcd8
8ea35a34-918c-4910-ab92-c13a0b50a7c1,1,27c7f93c-8d90-4636-9277-fe38089913f2
221ee2c4-a012-4a54-8666-e00309e616ca,1,a2894af8-3ec9-481a-ae75-980aebac6b9d
4cdfe3ce-afd8-4520-b9bb-23cb2fa7e53a,1,6831d396-3e1c-4e8c-9a5f-6be1fdfe8a88
30ccb599-c974-46f2-bd9a-305131adb804,1,8c7d9e78-f0fe-4776-9d46-713e7ec2475e
2e5e9899-214b-43f8-80e5-c5953c788392,1,ea709dde-2f8e-41e8-9aa6-b88fe79274bf
64d16f20-185b-44af-9a05-cc7e5200ab55,1,95e7799c-3089-42fb-ad14-bc988775874a
03fa0726-cb9c-4e19-8d0a-3547d4818e7f,1,6819825c-d585-4ae5-9ed0-01e8ddf8b300
261f4511-33a6-4e68-b5db-c7c1e495f245,1,c6f5dd0b-f7a9-4e27-968b-0a48108a87b8
5e3682bf-413a-48bb-afdf-469d5a2caf56,2,e15f2e87-50a1-4d81-88cd-b81cf3d27456
f753ade6-608e-49a9-9949-57952d75e69a,1,d2c87364-105a-4ac4-b313-72732bc5a392
d4dcb834-3ba5-4bca-af61-06f94554071e,2,eab52b1c-4bb1-4a1c-b805-34c205c963c0
e98dc48a-c823-44b8-8235-4610252743e9,1,553ae6a0-c1c3-4022-a931-d144a55354cf
2c0b8e85-0cf7-48bb-8b94-f2be23303191,1,07bab78d-aa33-4117-a02f-9731c07f762f
c6a44dd3-1cb2-4a86-b756-9daa9c094a4f,1,53db7acf-af9a-4f4d-93dd-6ed95415bed9
edd8f56d-a9d1-44df-b553-33cb2d4a0ff2,1,9c574cc8-7e0e-416a-b4cf-9bff9237a262
f1756781-d044-4220-b2dc-44c7968c3a75,1,3b543618-525d-435d-8d0b-df707f0644a6
f7e1e41a-0e1c-4310-aff1-16503a863614,1,21c67ea6-52ba-4c74-bfec-7de7bd859652
840f18a0-01e4-4873-a463-425b2703dda3,1,9f220f11-f8d9-4faa-90b9-4a283476272a
1667d940-0522-4339-bf72-cb598d09c9af,1,bcc458b0-3860-4209-be51-08f7c47d9db3
29d7aab0-12e8-47bd-94e9-fd60ffedd4ff,1,7225eff9-f3c4-416f-a0b8-d3c25f34bef3
9775ecd4-2084-4a41-95fd-6c574b071243,1,007f9921-a8cf-4b64-86b6-4285e0914414
be358cbc-28d1-48e4-bb06-75d152eebbac,1,dc956424-548d-4f9e-a4d2-de8db2c92df3
c74efe1e-1d2f-41e8-86dc-e3cc07f9f190,1,7e38dcb5-3736-4d19-ad4f-1fb328f4a0d8
58004738-37e6-44f7-9c92-242160340287,1,7ecf31fb-918a-460a-9f14-837ceea548c6
666fbfaf-4576-4b81-ae44-723bd98edab4,1,b0f816fc-2d18-4981-b275-21fe964cd60f
f5ba53a0-c555-49fd-aee4-62e70a8f008a,1,f0b041f9-7bc1-4f0d-9056-5a4c1c862f2f
ca4d349c-a77e-4a8f-8b29-06e2d6dff629,1,2892346f-345e-466d-9cb3-cd56c8cf9eaf
c144be45-4855-4545-a134-026f98cf65f2,1,dc88230d-a1e5-4bbf-b63e-f92916368d80
bc37a910-164c-497f-a536-f055eb7ac616,1,6861707f-1028-45eb-9deb-af8cce576520
903484f9-f2f7-42cb-baf4-6e2b4db7e69a,1,415d0f8e-4490-4c9a-b02d-279a52c13ac2
3edea4d9-8b6e-4ec1-ba93-348c2b88cb18,1,c0660875-085e-47ef-bf74-ea8cf8f33d47
66320c80-af9e-410d-a687-b1dcf853dad2,1,0b288ff0-e12d-40ef-a02a-934bd66aa949
6913c242-214a-4855-b526-2b54d0ff1f98,1,8c6030d2-e92f-4dce-a1d7-26c38022d2b2
b353f746-20f2-4d1b-a01b-b1c852a5cba1,1,c65f003c-9e4d-4d5e-9ad0-2f4b29a65867
fbcda8ff-9419-4892-bd23-e7b37c0fd15a,1,7b534647-acc3-4dcf-92a0-9338b008db82
296bb098-b7b6-40ee-845f-c88fe89f0006,1,cb851c74-8ea0-420c-a62d-7c641320f14d
426f8e3a-ed08-4633-9716-d405c5fd7c26,1,05f819ed-e597-4ea6-b20e-73970fb33041
163697aa-e281-4608-bcfc-9b99f5a0e561,1,ca0aa32c-11d6-4f22-b14b-2ff3c5bf4dd1
a83449d3-de21-41c5-af85-f097ed3ad2bb,1,f051bb0b-7d4a-4d01-8d71-b2d900307974
1c0eb5dc-5f08-45db-a8a2-f5b72ef5f74f,1,b2c31428-0017-40c7-a18b-7b049c365800
7fa6b5de-dc01-4201-9501-75e3a3e0b3d2,1,f43dd994-3481-4947-b01b-f379b346437d
fead580f-8ba9-4fee-aa16-114ac0ba8e3f,1,b6875853-807c-41f1-b0b0-c1417846f55a
de100a32-aac3-48ab-9a41-8e07b76fd84e,1,1baa9ccc-dd74-4968-97dc-fa3ae039ffe5
b4838cab-4392-41ad-ae48-3a6b9e5733ad,1,7537ba85-31b8-4439-846d-5278b11e8d88
f8e91f26-298d-494a-9ad2-905baa5cb42f,2,66e62fc1-406b-45a5-a3ac-8d9c84c93da8
f71f99c5-de16-474a-a84a-588836b311ef,1,2544db04-bbca-4034-8bd2-b5ded762a267
c1da93cb-bb7d-400f-b04b-0d6c2b7cb018,1,c4d2dbc0-d99e-4f97-bd16-8a9a47a8a2a7
3b96ac4a-8b31-451f-b8ad-598f232987fe,1,607f74c1-2def-447c-8f28-840f50aa265a
eb7f86f6-c249-45f1-9ca3-ed0001f06cd9,1,b0a0e665-6419-4dc1-9667-005cf568d946
2d6b3801-338e-4854-b570-f1dcd8c0fe36,1,eeda2fc5-481e-4ed9-9fb1-9d53b34a1b9f
5721b696-b588-4ab6-9876-0096f0dcabad,2,9b74b28a-75ba-48de-bf12-a0e2c1a54f89
ca68ddae-c5f5-4895-8494-9e290609bff3,1,4741d4bc-c41a-49ea-bebc-b74b26355b0f
d2742b3a-fc7c-4bab-ad2c-6507eec63e9c,1,29808aa4-0f30-40a3-b112-3564bcf3d1cc
818d3143-8ac1-4fab-92a6-baf5022b0f52,3,2f357893-98b9-4126-a0c4-ee9bbd0940c2
7ad13ec6-f891-496e-b9f1-51ca579a8973,1,0d3c5507-583a-4c5c-9a74-dcef0452d2b3
c300156d-b82b-4314-b5d0-13082460ec66,1,866c604f-6d13-4735-b3ab-ce589e87d042
348f2a63-7508-4d22-ae18-ce397a1eb72d,1,131960e5-8342-4e9b-8bbf-181664d48f0a
fadc9a31-5d28-463c-b411-f8125a4dd9ff,1,6063032c-aece-49cf-9d03-ced14d3a2b14
1e2181e2-aa06-4d8d-80f4-d053e86951b6,1,9c4574c2-f436-4131-9739-0aeff86a6eaf
0b0dccc8-4052-4865-bbb2-7f20bed976fb,1,3b23e036-33a1-4627-848e-f36bfbe199a0
5e878840-153b-4beb-9eed-24f1b63a2e02,1,090b662e-87be-48c7-85be-8f45e1cb97ed
b4529af4-51f3-4b3e-860d-a8b056aff94d,1,83d0a3b9-eee2-455d-8aa9-86e3f7a63031
a05bf629-f1c8-4fb5-aefc-ed735eb499c5,1,f4e2aa0b-e06e-45d8-b4fe-4e999191eba0
734b9b73-c92e-4802-a038-fe0bf6ae4de7,1,edb432b0-2184-4de9-9e1f-4faa7daae4d9
c20adfbb-ec4e-49f4-864f-02491089d0ab,1,08ca010c-c7dd-41f4-828e-a2fc0b86cf5c
44fb26d1-e790-43f3-b333-550488930b8a,2,f7c6388c-56dc-42ed-922a-857f65d6b996
528122a7-b132-41c4-881c-323ebe2af597,1,c2d6f97c-46ba-416d-9038-d2b70660023c
0ea8a50b-a4a9-4d70-a352-105b91dc4ccb,1,030db735-c2f2-4f3e-9106-39b5ebe4acb7
f91f3a43-9715-46e7-940d-c6f65d9f2829,1,52231766-cf52-43a7-8ed6-b995661c0acf
63eb1bd9-4621-4ea9-9ab3-9b912365e777,1,e433ec7b-bae6-44a5-9fc6-d61e8aecdba0
4836635a-db30-43cf-8c9e-26a75f072bf4,3,d023a8c1-f649-416b-8fd9-157b2f8329c0
b33d75a3-4136-4121-9288-d2589a38d7e5,2,2d5e40d5-3403-49c1-94ce-be07b66e5e23
44993348-8caf-45b7-9138-907aa7e8d390,1,2f2d261a-dfc7-4f95-a835-b012b280285e
4be2068e-1aaf-4666-a98d-849a95fa6dd8,1,233a8904-b77b-4326-ba54-db8712bbf26d
f0daaecb-97bc-47d3-8058-4dc21d34c7f0,1,e267cced-3c35-455d-a855-39e8623fd4b2
d6c0ebf8-15a3-4800-aa61-0ab3b154462f,1,c5df693e-3684-4dea-99cf-fb3a8d3242db
a4840741-6cd4-4ec1-95e2-4660ce2e2a15,1,520b6a25-e802-49c5-9885-51ec4e6dabe1
16d3b346-1249-4016-bc47-0843366c0e6b,1,1db9707e-e9e6-40f1-9801-edd8f63250ea
fcc03699-a35f-4d18-9731-95f8c745f1a7,1,f7fac261-865b-4308-8754-48f29c7556eb
9b7aa443-8ee2-447b-be51-81a865251a59,1,8d14396d-c52f-4cdf-8f6d-cf36c2912cfa
52d1fd50-4c4e-4377-bb42-8829b219e153,1,46a3de78-2358-4da9-825b-6a5ee01ae265
2d36466d-1b78-40f0-b610-2547741ac0eb,1,09d44dd6-2226-4290-94d6-32115d1a59ca
f1a9bf78-f388-49b5-9326-eb037708f6d9,1,6acbf6be-feb1-4f1c-ab93-2fdb5c5d8473
6f3599d7-7bdc-4698-9747-1cd2b6e7006e,1,c6f96834-254b-461a-a667-861146551918
7da5c9e3-21a4-4e2d-b94a-794a5a3ceefd,1,feb713b8-896c-4c64-8880-62700e8fe401
09e7f30f-a579-494a-b471-291aea5ca3d7,1,54810166-69d3-4eda-8e70-325514c28b88
9b5f36dd-cd5b-4414-99aa-9ce0c312047e,1,d6f67f7d-b723-4d8f-ab39-3891f0ff9ac7
78b2dcf8-fdc4-4f60-9c3f-be3407936481,1,df6c64cc-a8bf-488e-ac57-3b239022e936
eaf8ebe9-4811-4b40-8e8e-133fdf2dfff2,1,86434cfe-6329-49d0-a08f-de2b827fd398
d2b51d8c-f92c-48f9-a97d-a7262182b98a,1,5963c8ee-498a-46b0-aaee-e7e670b534a1
cb68818a-7768-4ded-b928-43d6b0982fbd,1,5c8c5318-4a62-46e8-9a9a-94eb7c187fb0
31e6374f-cca6-4b4b-8dac-899d896c7e84,1,21315e2e-3c2a-40ec-87c3-70a46c70d0bf
07b833a6-6e1b-462a-a5af-2b5f32a28bc1,1,46c8e26d-75a2-4973-af85-09ccf6ac2e06
87dc509c-bd1d-4408-a7a4-37953ec21f65,1,0192d8d2-9965-441c-9c64-a94f2bf6aafe
ff466d57-59b0-4cbe-8f59-06275586667e,1,ce2c36a6-91d2-4ec7-ab69-d5c31bc6001b
25b23128-c326-4b3d-8bdc-58e3c721bb70,1,0a432a67-093e-4162-bdc1-9d8c6bbf1a9a
007ad6ab-4589-4320-8ade-7b43bed58313,1,eb479664-8a71-43ec-9fef-48980fd34369
11ff92e0-9035-408d-86cb-c892a60ab493,1,9910ad15-5ff6-4f53-a2d9-fdca3ce048dc
6d6ec5ab-7f85-45ff-8fc3-c3e8521866bc,1,918e14e0-a48a-49e1-bdb0-ccbae485451d
353bdce9-18c9-4567-a1fd-9681c28290a8,2,359a62b0-8fcc-46c0-abae-e2f2c06d103c
20140335-7f9c-4efb-9f34-bd7a546d0a15,1,76445d16-0b43-478a-a845-f3960e4702ca
f6915ce8-7b82-4534-872e-4a0b08a55f7a,1,5573ccaa-4b79-4960-88b4-ea9fd7c8deeb
4a8f8094-bb1a-4d1a-9b47-9deb29c29a9f,1,3b7d7b45-9124-49ef-b798-afab8934aa09
229eadce-2224-4788-a4ab-b3a5a3e30d63,1,9c4696a6-7a1a-4159-8d67-cd2b7360c219
5030e6a8-0bd2-4bb5-b8d1-84d35831b1f8,1,7018d94a-e17e-418a-af2a-70005a82d5ca
ec106b4d-2d62-46ab-a13f-a45658de8f5a,1,e377f573-8ac7-40db-ae95-3222af5c97e8
83311ca5-0165-404d-94f7-57bf10669166,1,3869a6c6-15b8-4272-924d-37d8dc9f63d9
4e27e20c-0617-4364-9e78-92bd90985b93,1,c4c13692-6231-496c-82cf-316c14dfc1ec
f32c1a3c-3f6b-4e55-a2a8-aea068232938,2,92ffc28b-2bc8-4157-800e-57ad742cfacf
0b5d581a-79fd-4e9f-955e-43ee82bd13d1,1,e323174c-9244-417f-966e-42c46a0c7d10
047b9756-cc00-41bb-aa88-b6e9685bfa08,1,dbe0d842-bed5-4ed7-8b4f-86d68336912b
630d6698-d87c-4851-b1cf-3b6403b2b9b1,1,8a1779bf-685d-4a38-8cb0-c6ac5c2a6b23
454d62b9-2529-47e7-aac1-2781d11aaf4a,1,f8b82e7d-3cb1-422e-b913-f710c05af407
c6279e78-e34a-470d-b3a6-28b8e9a2ea70,1,64256238-0ce6-40aa-aeb4-e2ac58a6ebdb
70609d3b-d537-471e-bbaf-d13b029072d8,1,ab414827-0a4e-4cd0-ac77-85d87ced273e
0ea4be99-32d0-4398-9bf5-12f0d46407b4,1,ef7263e1-d444-478c-9bf0-94625b64ae5e
0fda3023-28fa-4d90-ad04-653525c122de,1,28a7c86d-72d1-41b7-8c10-8b1a2a10d878
39215a4c-ec63-4b22-9e57-a8aff089ec3d,1,ad2dbd36-3f5a-4ae5-9049-849730852e6a
34eea2d4-4fb8-48e8-9291-baa95bdd6fa6,1,4c2af486-8482-448f-a4ee-74d76266a220
48f82bbb-7e87-4546-ab54-c5cef16c3e9b,1,3925ae8b-e961-4e41-839b-1d64ca3786df
2de3d3a0-c939-495c-b179-710e07f36a71,1,725021d9-b49e-4200-8d06-8343d1a9bcb0
312327b1-220c-4235-aabc-771474c849f9,1,8abd5ba5-0933-4f2a-b17b-d825242b1913
f53785a6-9c0b-4b9e-8e16-f6e1cdd00614,1,a69ee0ad-064c-40fe-9351-648d02a822d9
